unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496331.2984607,1340,5.2462,1779496331.2932146,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.4304743,1341,36.5355,1779496331.3939388,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.5164707,1342,21.7247,1779496331.494746,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.6077137,1343,12.3103,1779496331.5954034,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.703693,1344,8.1007,1779496331.6955922,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.8100562,1345,14.0216,1779496331.7960346,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496331.9022675,1346,5.7704,1779496331.896497,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.0139928,1347,16.6495,1779496331.9973433,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.1106224,1348,12.9485,1779496332.097674,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.2149873,1349,17.1633,1779496332.197824,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.3246763,1350,26.2995,1779496332.2983768,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.4129205,1351,14.1454,1779496332.398775,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.5173497,1352,18.1642,1779496332.4991856,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.6091197,1353,9.5644,1779496332.5995553,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.718815,1354,18.5161,1779496332.700299,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.8105977,1355,9.7606,1779496332.800837,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496332.9218912,1356,20.2525,1779496332.9016387,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496333.0648382,1357,63.0276,1779496333.0018106,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496333.1501057,1358,47.8208,1779496333.102285,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496333.2303188,1359,27.7557,1779496333.202563,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496333.325529,1360,22.8119,1779496333.3027172,False,C2_video_normal,C2_video_normal,normal,off,True,False
