unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496916.479366,6823,33.9725,1779496916.4453936,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.5538502,6824,8.2626,1779496916.5455875,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.6653748,6825,18.8026,1779496916.646572,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.758503,6826,11.3361,1779496916.7471669,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.8640416,6827,16.3405,1779496916.847701,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496916.9573386,6828,9.4597,1779496916.9478788,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.1059108,6829,57.7564,1779496917.0481544,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.194834,6830,46.2062,1779496917.1486278,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.2819753,6831,32.4261,1779496917.2495492,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.3653388,6832,15.4128,1779496917.349926,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.5363638,6833,85.9146,1779496917.4504492,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.5597603,6834,9.1486,1779496917.5506117,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.6579208,6835,6.4905,1779496917.6514304,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.811317,6836,59.3092,1779496917.7520077,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.897357,6837,45.0079,1779496917.852349,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496917.985649,6838,32.8395,1779496917.9528096,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496918.0587525,6839,5.4486,1779496918.053304,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496918.1673512,6840,13.4034,1779496918.1539478,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496918.2641652,6841,10.0477,1779496918.2541175,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496918.3697188,6842,15.2521,1779496918.3544667,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
